ano;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;codigo_unidade_executora;funcional_programatica;codigo_elemento_despesa;descricao_elemento_despesa;codigo_item_despesa;descricao_item_despesa;codigo_fonte_recurso;descricao_fonte_recurso;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;data_liquidacao;liquidacao_sequencial;valor_despesa_liquidada;numero_op;data_registro;data_pagamento;valor_pago_financeiro;quebra_sim_nao;justificativa;observacao_script
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117;27/01/2026;HIPER TRIGO DISTRIBUIDORA IMPORTADORA E REPRESENTACAO LTDA;40.964.083/0001-53;01/06/2026;3;2269,03;2628;12/06/2026;17/06/2026;2241,8;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1192;10/04/2026;BF DOS SANTOS RESTAURANTE LTDA;15.165.937/0001-94;27/04/2026;1;967,0;2072;12/05/2026;14/05/2026;967,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1192;10/04/2026;BF DOS SANTOS RESTAURANTE LTDA;15.165.937/0001-94;01/06/2026;2;1083,04;2648;12/06/2026;17/06/2026;1083,04;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;228;28/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;05/02/2026;1;12215,21;898;06/03/2026;10/03/2026;12215,21;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;239;29/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;12/02/2026;1;5107,8;941;09/03/2026;10/03/2026;5107,8;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;239;29/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;12/03/2026;2;2665,99;1412;06/04/2026;08/04/2026;2665,99;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;239;29/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;23/03/2026;3;270,98;1553;14/04/2026;15/04/2026;270,98;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;239;29/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;22/04/2026;4;2107,41;1885;28/04/2026;04/05/2026;2107,41;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;239;29/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;27/05/2026;5;1966,45;2591;11/06/2026;17/06/2026;1966,45;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;239;29/01/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;25/06/2026;6;2200,88;2850;29/06/2026;01/07/2026;2200,88;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;02/02/2026;1;1360,0;890;06/03/2026;09/03/2026;1360,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;05/02/2026;2;680,0;911;09/03/2026;10/03/2026;680,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;27/02/2026;3;340,0;1072;13/03/2026;16/03/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;10/03/2026;4;340,0;1215;23/03/2026;25/03/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;11/03/2026;5;340,0;1334;30/03/2026;31/03/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;17/03/2026;6;340,0;1506;10/04/2026;13/04/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;18/03/2026;7;340,0;1515;10/04/2026;13/04/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;25/03/2026;8;340,0;1559;14/04/2026;16/04/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;31/03/2026;9;680,0;1585;15/04/2026;16/04/2026;680,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;27/04/2026;10;680,0;2074;12/05/2026;14/05/2026;680,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;07/05/2026;11;612,0;2243;21/05/2026;25/05/2026;612,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;26/05/2026;12;612,0;2588;11/06/2026;17/06/2026;612,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;02/06/2026;13;340,0;2656;12/06/2026;17/06/2026;340,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;09/06/2026;14;272,0;2674;17/06/2026;19/06/2026;272,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;16/06/2026;15;272,0;2711;19/06/2026;23/06/2026;272,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;26/06/2026;16;436,0;2855;29/06/2026;01/07/2026;436,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;240;29/01/2026;DISTRIBUIDORA DE AGUAS MINERAIS BH LTDA -EPP;00.201.182/0001-69;26/06/2026;17;272,0;2853;29/06/2026;01/07/2026;272,0;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;357;05/02/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;25/02/2026;1;5243,16;1071;13/03/2026;16/03/2026;5243,16;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;357;05/02/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;07/04/2026;2;3237,95;1593;15/04/2026;17/04/2026;3237,95;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;357;05/02/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;27/05/2026;3;2688,16;2589;11/06/2026;17/06/2026;2688,16;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;790;09/03/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;17/03/2026;1;1684,2;1512;10/04/2026;13/04/2026;1684,2;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;790;09/03/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;24/03/2026;2;2200,41;1555;14/04/2026;15/04/2026;2200,41;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;790;09/03/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;30/03/2026;3;1385,26;1583;15/04/2026;16/04/2026;1385,26;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;790;09/03/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;06/04/2026;4;1077,19;1592;15/04/2026;17/04/2026;1077,19;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;790;09/03/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;22/04/2026;5;1059,89;1884;28/04/2026;04/05/2026;1059,89;;;
2026;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;1070001;04.122.049.4354.0001;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;790;09/03/2026;SACOLAO CENTER SETELAGOANO LTDA -EPP;66.336.322/0001-14;23/04/2026;6;1086,07;2058;12/05/2026;14/05/2026;1086,07;;;
