ano;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;codigo_unidade_executora;funcional_programatica;codigo_elemento_despesa;descricao_elemento_despesa;codigo_item_despesa;descricao_item_despesa;codigo_fonte_recurso;descricao_fonte_recurso;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;data_liquidacao;liquidacao_sequencial;valor_despesa_liquidada;numero_op;data_registro;data_pagamento;valor_pago_financeiro;quebra_sim_nao;justificativa
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"3";"LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"51";"04/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"21/05/2026";"4";"5.054,00";"2949";"29/05/2026";"01/06/2026";"5.054,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"1300";"04/05/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"13/05/2026";"1";"30.878,00";"2698";"20/05/2026";"22/05/2026";"26.977,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"1699";"26/05/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"08/06/2026";"1";"65.794,00";"3371";"15/06/2026";"16/06/2026";"51.249,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"1736";"27/05/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"10/06/2026";"1";"192.122,00";"3604";"23/06/2026";"25/06/2026";"167.242,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"1815";"02/06/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"10/06/2026";"1";"279.165,00";"3605";"23/06/2026";"25/06/2026";"209.322,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"37";"02/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"09/02/2026";"1";"174.032,00";"528";"23/02/2026";"26/02/2026";"150.173,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"37";"02/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"13/03/2026";"2";"156.825,00";"952";"18/03/2026";"20/03/2026";"133.941,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"37";"02/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"14/04/2026";"3";"142.448,00";"1789";"23/04/2026";"27/04/2026";"119.712,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"37";"02/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"14/05/2026";"4";"148.751,00";"2953";"29/05/2026";"01/06/2026";"92.989,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"53";"04/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"09/02/2026";"1";"265.353,00";"533";"23/02/2026";"25/02/2026";"210.677,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"53";"04/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"13/03/2026";"2";"261.411,00";"1784";"23/04/2026";"27/04/2026";"226.613,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"53";"04/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"14/04/2026";"3";"279.280,00";"2948";"29/05/2026";"01/06/2026";"276.526,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"67";"05/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"12/02/2026";"1";"66.278,00";"503";"23/02/2026";"25/02/2026";"54.563,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"67";"05/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"03/03/2026";"2";"64.390,00";"909";"16/03/2026";"17/03/2026";"52.940,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"67";"05/02/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"07/04/2026";"3";"60.212,00";"2516";"14/05/2026";"18/05/2026";"54.251,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"21";"REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"586";"18/03/2026";"HENRY EQUIPAMENTOS ELETRONICOS E SISTEMAS LTDA";"01.245.055/0001-24";"19/03/2026";"1";"28.506,00";"1103";"26/03/2026";"30/03/2026";"27.138,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"21";"REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"586";"18/03/2026";"HENRY EQUIPAMENTOS ELETRONICOS E SISTEMAS LTDA";"01.245.055/0001-24";"07/04/2026";"2";"14.253,00";"1669";"22/04/2026";"24/04/2026";"13.569,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"21";"REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"586";"18/03/2026";"HENRY EQUIPAMENTOS ELETRONICOS E SISTEMAS LTDA";"01.245.055/0001-24";"12/05/2026";"3";"14.253,00";"2689";"20/05/2026";"21/05/2026";"13.569,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"21";"REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"586";"18/03/2026";"HENRY EQUIPAMENTOS ELETRONICOS E SISTEMAS LTDA";"01.245.055/0001-24";"17/06/2026";"4";"14.253,00";"3594";"22/06/2026";"25/06/2026";"13.569,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"31";"SERVICOS GRAFICOS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"274";"13/02/2026";"SENEGAL EDITORA E GRAFICA - LTDA";"31.719.674/0001-74";"25/02/2026";"1";"980,00";"686";"02/03/2026";"03/03/2026";"904,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"31";"SERVICOS GRAFICOS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"274";"13/02/2026";"SENEGAL EDITORA E GRAFICA - LTDA";"31.719.674/0001-74";"06/04/2026";"2";"576,00";"1506";"15/04/2026";"17/04/2026";"531,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"31";"SERVICOS GRAFICOS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"274";"13/02/2026";"SENEGAL EDITORA E GRAFICA - LTDA";"31.719.674/0001-74";"29/04/2026";"3";"9.179,00";"2360";"12/05/2026";"13/05/2026";"8.463,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"39";"SERVICOS DE PUBLICACAO E DIVULGACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"441";"03/03/2026";"CONCEITO SOLUCAO EM PUBLICACAO LTDA";"20.068.898/0001-47";"19/03/2026";"1";"1.830,00";"1102";"26/03/2026";"27/03/2026";"1.773,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"39";"SERVICOS DE PUBLICACAO E DIVULGACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"441";"03/03/2026";"CONCEITO SOLUCAO EM PUBLICACAO LTDA";"20.068.898/0001-47";"28/05/2026";"2";"1.580,00";"3023";"01/06/2026";"08/06/2026";"1.530,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"32";"30/01/2026";"PHILIPS CLINICAL INFORMATICS - SISTEMAS DE INFORMACAO LTDA";"01.950.338/0001-77";"16/03/2026";"1";"828.528,00";"1088";"25/03/2026";"26/03/2026";"788.759,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"32";"30/01/2026";"PHILIPS CLINICAL INFORMATICS - SISTEMAS DE INFORMACAO LTDA";"01.950.338/0001-77";"13/04/2026";"2";"1.049.389,00";"1676";"22/04/2026";"23/04/2026";"999.018,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"32";"30/01/2026";"PHILIPS CLINICAL INFORMATICS - SISTEMAS DE INFORMACAO LTDA";"01.950.338/0001-77";"29/04/2026";"3";"483.218,00";"2359";"12/05/2026";"13/05/2026";"460.023,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"32";"30/01/2026";"PHILIPS CLINICAL INFORMATICS - SISTEMAS DE INFORMACAO LTDA";"01.950.338/0001-77";"02/06/2026";"4";"462.541,00";"3280";"11/06/2026";"12/06/2026";"440.339,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"50";"04/02/2026";"MTD ASSESSORIA E SISTEMAS DE INFORMATICA LTDA";"38.593.664/0001-84";"09/02/2026";"1";"8.567,00";"462";"20/02/2026";"26/02/2026";"8.567,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"50";"04/02/2026";"MTD ASSESSORIA E SISTEMAS DE INFORMATICA LTDA";"38.593.664/0001-84";"09/03/2026";"2";"8.567,00";"912";"17/03/2026";"10/04/2026";"8.567,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"50";"04/02/2026";"MTD ASSESSORIA E SISTEMAS DE INFORMATICA LTDA";"38.593.664/0001-84";"30/04/2026";"3";"8.567,00";"2363";"12/05/2026";"26/05/2026";"8.567,00";"NAO";""
"2026";"2271";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"2270001";"10.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"50";"04/02/2026";"MTD ASSESSORIA E SISTEMAS DE INFORMATICA LTDA";"38.593.664/0001-84";"22/05/2026";"4";"8.567,00";"2930";"27/05/2026";"02/06/2026";"8.567,00";"NAO";""
